venta_id,ticket_id,fecha,tienda_id,product_id,cantidad,precio_unitario
V009934,T009933,2025-05-11,CUN,P060,1,850.0
V009935,T009935,2025-05-11,MID,P024,3,6.0
V009936,T009935,2025-05-11,MID,P047,1,95.0
V009937,T009937,2025-05-11,MID,P004,1,6.0
V009938,T009937,2025-05-11,MID,P102,3,45.0
V009939,T009939,2025-05-11,MID,P063,2,45.0
V009940,T009939,2025-05-11,MID,P060,1,850.0
V009941,T009939,2025-05-11,MID,P001,3,145.0
V009942,T009942,2025-05-11,MID,P025,2,35.0
V009943,T009943,2025-05-11,MID,P024,1,6.0
V009944,T009943,2025-05-11,MID,P107,1,165.0
V009945,T009945,2025-05-11,MID,P022,1,150.0
V009946,T009946,2025-05-11,MID,P042,1,28.0
V009947,T009946,2025-05-11,MID,P043,1,18.0
V009948,T009946,2025-05-11,MID,P027,3,320.0
V009949,T009949,2025-05-11,MID,P043,1,18.0
V009950,T009950,2025-05-11,MID,P012,2,980.0
V009951,T009951,2025-05-11,MID,P042,2,28.0
V009952,T009951,2025-05-11,MID,P043,2,18.0
V009953,T009951,2025-05-11,MID,P021,3,85.0
V009954,T009954,2025-05-11,MID,P041,3,35.0
V009955,T009954,2025-05-11,MID,P043,1,18.0
V009956,T009954,2025-05-11,MID,P027,1,320.0
V009957,T009957,2025-05-11,MID,P006,2,12.0
V009958,T009958,2025-05-11,MID,P022,1,150.0
V009959,T009958,2025-05-11,MID,P023,1,40.0
V009960,T009958,2025-05-11,MID,P006,3,12.0
V009961,T009961,2025-05-11,MID,P064,3,38.0
V009962,T009961,2025-05-11,MID,P061,2,165.0
V009963,T009961,2025-05-11,MID,P023,2,40.0
V009964,T009964,2025-05-11,MID,P003,1,8.5
V009965,T009965,2025-05-11,MID,P064,2,38.0
V009966,T009965,2025-05-11,MID,P061,2,165.0
V009967,T009967,2025-05-11,MID,P043,1,18.0
V009968,T009968,2025-05-11,MID,P021,2,85.0
V009969,T009968,2025-05-11,MID,P027,1,320.0
V009970,T009970,2025-05-11,MID,P021,2,85.0
V009971,T009970,2025-05-11,MID,P023,1,40.0
V009972,T009972,2025-05-11,CHI,P106,1,55.0
V009973,T009973,2025-05-11,CHI,P026,1,65.0
V009974,T009973,2025-05-11,CHI,P062,1,320.0
V009975,T009975,2025-05-11,CHI,P064,2,38.0
V009976,T009975,2025-05-11,CHI,P061,3,165.0
V009977,T009977,2025-05-11,CHI,P064,3,38.0
V009978,T009977,2025-05-11,CHI,P061,2,165.0
V009979,T009977,2025-05-11,CHI,P083,2,65.0
V009980,T009980,2025-05-11,CHI,P022,1,150.0
V009981,T009980,2025-05-11,CHI,P040,3,1450.0
V009982,T009982,2025-05-11,CHI,P043,1,18.0
V009983,T009983,2025-05-11,CHI,P048,1,180.0
V009984,T009983,2025-05-11,CHI,P083,1,65.0
V009985,T009985,2025-05-11,CHI,P100,1,1250.0
V009986,T009985,2025-05-11,CHI,P102,2,45.0
V009987,T009985,2025-05-11,CHI,P105,1,145.0
V009988,T009988,2025-05-11,CHI,P100,1,1250.0
V009989,T009988,2025-05-11,CHI,P101,2,35.0
V009990,T009988,2025-05-11,CHI,P027,1,320.0
V009991,T009991,2025-05-11,CHI,P100,2,1250.0
V009992,T009991,2025-05-11,CHI,P102,2,45.0
V009993,T009993,2025-05-11,CHI,P065,2,30.0
V009994,T009993,2025-05-11,CHI,P107,3,165.0
V009995,T009995,2025-05-11,CHI,P022,2,150.0
V009996,T009996,2025-05-11,CHI,P043,2,18.0
V009997,T009996,2025-05-11,CHI,P020,1,55.0
V009998,T009998,2025-05-11,CHI,P046,2,280.0
V009999,T009998,2025-05-11,CHI,P003,1,8.5
V010000,T010000,2025-05-11,CHI,P060,2,850.0
V010001,T010000,2025-05-11,CHI,P003,2,8.5
V010002,T010002,2025-05-11,CHI,P022,2,150.0
V010003,T010002,2025-05-11,CHI,P023,1,40.0
V010004,T010004,2025-05-11,CHI,P025,2,35.0
V010005,T010005,2025-05-11,CDMX,P082,2,25.0
V010006,T010005,2025-05-11,CDMX,P048,2,180.0
V010007,T010007,2025-05-11,CDMX,P020,3,55.0
V010008,T010007,2025-05-11,CDMX,P023,3,40.0
V010009,T010007,2025-05-11,CDMX,P007,1,95.0
V010010,T010010,2025-05-11,CDMX,P107,1,165.0
V010011,T010010,2025-05-11,CDMX,P004,2,6.0
V010012,T010012,2025-05-11,CDMX,P006,1,12.0
V010013,T010012,2025-05-11,CDMX,P106,2,55.0
V010014,T010014,2025-05-11,CDMX,P100,1,1250.0
V010015,T010014,2025-05-11,CDMX,P101,2,35.0
V010016,T010014,2025-05-11,CDMX,P028,2,180.0
V010017,T010017,2025-05-11,CDMX,P001,1,145.0
V010018,T010018,2025-05-11,CDMX,P048,1,180.0
V010019,T010018,2025-05-11,CDMX,P001,2,145.0
V010020,T010020,2025-05-11,CDMX,P025,3,35.0
V010021,T010020,2025-05-11,CDMX,P101,1,35.0
V010022,T010022,2025-05-11,CDMX,P041,1,35.0
V010023,T010022,2025-05-11,CDMX,P043,2,18.0
V010024,T010024,2025-05-11,CDMX,P043,1,18.0
V010025,T010025,2025-05-11,CDMX,P042,3,28.0
V010026,T010025,2025-05-11,CDMX,P043,1,18.0
V010027,T010025,2025-05-11,CDMX,P102,2,45.0
V010028,T010028,2025-05-11,CDMX,P006,3,12.0
V010029,T010028,2025-05-11,CDMX,P004,3,6.0
V010030,T010030,2025-05-11,CDMX,P012,2,980.0
V010031,T010031,2025-05-11,CDMX,P100,1,1250.0
V010032,T010031,2025-05-11,CDMX,P102,2,45.0
V010033,T010033,2025-05-11,CDMX,P020,1,55.0
V010034,T010033,2025-05-11,CDMX,P023,1,40.0
V010035,T010035,2025-05-11,CDMX,P083,2,65.0
V010036,T010036,2025-05-11,CDMX,P100,2,1250.0
V010037,T010036,2025-05-11,CDMX,P101,1,35.0
V010038,T010036,2025-05-11,CDMX,P011,2,210.0
V010039,T010039,2025-05-11,CDMX,P005,1,65.0
V010040,T010040,2025-05-11,MTY,P063,2,45.0
V010041,T010040,2025-05-11,MTY,P066,1,55.0
V010042,T010042,2025-05-11,MTY,P013,1,45.0
V010043,T010042,2025-05-11,MTY,P028,3,180.0
V010044,T010044,2025-05-11,MTY,P002,1,180.0
V010045,T010045,2025-05-11,MTY,P063,2,45.0
V010046,T010045,2025-05-11,MTY,P026,3,65.0
V010047,T010047,2025-05-11,MTY,P042,2,28.0
V010048,T010047,2025-05-11,MTY,P043,1,18.0
V010049,T010049,2025-05-11,MTY,P100,2,1250.0
V010050,T010049,2025-05-11,MTY,P101,1,35.0
V010051,T010049,2025-05-11,MTY,P044,1,22.0
V010052,T010052,2025-05-11,MTY,P080,2,280.0
V010053,T010052,2025-05-11,MTY,P012,1,980.0
V010054,T010054,2025-05-11,MTY,P042,2,28.0
V010055,T010054,2025-05-11,MTY,P043,2,18.0
V010056,T010054,2025-05-11,MTY,P048,2,180.0
V010057,T010057,2025-05-11,MTY,P007,1,95.0
V010058,T010057,2025-05-11,MTY,P005,1,65.0
V010059,T010059,2025-05-11,MTY,P100,1,1250.0
V010060,T010059,2025-05-11,MTY,P101,2,35.0
V010061,T010061,2025-05-11,MTY,P100,2,1250.0
V010062,T010062,2025-05-11,MTY,P106,1,55.0
V010063,T010062,2025-05-11,MTY,P029,1,95.0
V010064,T010064,2025-05-11,MTY,P043,1,18.0
V010065,T010064,2025-05-11,MTY,P029,2,95.0
V010066,T010066,2025-05-11,MTY,P064,1,38.0
V010067,T010066,2025-05-11,MTY,P061,2,165.0
V010068,T010066,2025-05-11,MTY,P025,2,35.0
V010069,T010069,2025-05-11,MTY,P062,2,320.0
V010070,T010070,2025-05-11,MTY,P047,1,95.0
V010071,T010070,2025-05-11,MTY,P042,2,28.0
V010072,T010072,2025-05-12,CUN,P081,2,65.0
V010073,T010072,2025-05-12,CUN,P024,3,6.0
V010074,T010074,2025-05-12,CUN,P063,2,45.0
V010075,T010074,2025-05-12,CUN,P060,3,850.0
V010076,T010076,2025-05-12,CUN,P023,1,40.0
V010077,T010077,2025-05-12,CUN,P103,2,120.0
V010078,T010077,2025-05-12,CUN,P027,2,320.0
V010079,T010079,2025-05-12,CUN,P002,2,180.0
V010080,T010079,2025-05-12,CUN,P011,2,210.0
V010081,T010081,2025-05-12,CUN,P006,1,12.0
V010082,T010081,2025-05-12,CUN,P040,1,1450.0
V010083,T010083,2025-05-12,CUN,P063,1,45.0
V010084,T010083,2025-05-12,CUN,P060,3,850.0
V010085,T010085,2025-05-12,CUN,P004,1,6.0
V010086,T010086,2025-05-12,CUN,P081,2,65.0
V010087,T010087,2025-05-12,CUN,P100,2,1250.0
V010088,T010087,2025-05-12,CUN,P030,1,180.0
V010089,T010089,2025-05-12,CUN,P010,1,120.0
V010090,T010089,2025-05-12,CUN,P025,1,35.0
V010091,T010091,2025-05-12,CUN,P063,2,45.0
V010092,T010091,2025-05-12,CUN,P060,1,850.0
V010093,T010093,2025-05-12,MID,P022,3,150.0
V010094,T010093,2025-05-12,MID,P023,1,40.0
V010095,T010095,2025-05-12,MID,P043,3,18.0
V010096,T010096,2025-05-12,MID,P082,1,25.0
V010097,T010097,2025-05-12,MID,P020,2,55.0
V010098,T010097,2025-05-12,MID,P023,3,40.0
V010099,T010099,2025-05-12,MID,P020,1,55.0
V010100,T010099,2025-05-12,MID,P023,2,40.0
V010101,T010101,2025-05-12,MID,P082,1,25.0
V010102,T010101,2025-05-12,MID,P030,2,180.0
V010103,T010103,2025-05-12,MID,P065,2,30.0
V010104,T010104,2025-05-12,MID,P106,2,55.0
V010105,T010104,2025-05-12,MID,P006,1,12.0
V010106,T010106,2025-05-12,MID,P027,3,320.0
V010107,T010107,2025-05-12,MID,P103,2,120.0
V010108,T010108,2025-05-12,MID,P026,2,65.0
V010109,T010109,2025-05-12,CHI,P006,3,12.0
V010110,T010110,2025-05-12,CHI,P085,2,980.0
V010111,T010110,2025-05-12,CHI,P040,2,1450.0
V010112,T010112,2025-05-12,CHI,P080,1,280.0
V010113,T010113,2025-05-12,CHI,P085,2,980.0
V010114,T010113,2025-05-12,CHI,P028,2,180.0
V010115,T010115,2025-05-12,CHI,P006,3,12.0
V010116,T010116,2025-05-12,CHI,P041,3,35.0
V010117,T010116,2025-05-12,CHI,P043,1,18.0
V010118,T010116,2025-05-12,CHI,P012,2,980.0
V010119,T010119,2025-05-12,CHI,P025,1,35.0
V010120,T010120,2025-05-12,CHI,P100,2,1250.0
V010121,T010120,2025-05-12,CHI,P101,2,35.0
V010122,T010122,2025-05-12,CHI,P010,1,120.0
V010123,T010122,2025-05-12,CHI,P004,1,6.0
V010124,T010124,2025-05-12,CHI,P061,2,165.0
V010125,T010124,2025-05-12,CHI,P003,1,8.5
V010126,T010126,2025-05-12,CHI,P022,1,150.0
V010127,T010126,2025-05-12,CHI,P048,1,180.0
V010128,T010128,2025-05-12,CHI,P100,1,1250.0
V010129,T010129,2025-05-12,CHI,P042,1,28.0
V010130,T010129,2025-05-12,CHI,P043,1,18.0
V010131,T010131,2025-05-12,CHI,P042,3,28.0
V010132,T010131,2025-05-12,CHI,P043,3,18.0
V010133,T010131,2025-05-12,CHI,P001,1,145.0
V010134,T010134,2025-05-12,CHI,P021,2,85.0
V010135,T010135,2025-05-12,CDMX,P063,2,45.0
V010136,T010135,2025-05-12,CDMX,P060,3,850.0
V010137,T010137,2025-05-12,CDMX,P101,2,35.0
V010138,T010138,2025-05-12,CDMX,P100,1,1250.0
V010139,T010138,2025-05-12,CDMX,P101,1,35.0
V010140,T010138,2025-05-12,CDMX,P006,1,12.0
V010141,T010141,2025-05-12,CDMX,P041,1,35.0
V010142,T010141,2025-05-12,CDMX,P043,1,18.0
V010143,T010141,2025-05-12,CDMX,P028,1,180.0
V010144,T010144,2025-05-12,CDMX,P042,2,28.0
V010145,T010145,2025-05-12,CDMX,P029,2,95.0
V010146,T010145,2025-05-12,CDMX,P060,2,850.0
V010147,T010147,2025-05-12,CDMX,P002,1,180.0
V010148,T010147,2025-05-12,CDMX,P048,2,180.0
V010149,T010149,2025-05-12,CDMX,P004,2,6.0
V010150,T010150,2025-05-12,CDMX,P021,2,85.0
V010151,T010150,2025-05-12,CDMX,P023,2,40.0
V010152,T010152,2025-05-12,CDMX,P100,1,1250.0
V010153,T010152,2025-05-12,CDMX,P102,2,45.0
V010154,T010154,2025-05-12,CDMX,P101,1,35.0
V010155,T010155,2025-05-12,CDMX,P107,2,165.0
V010156,T010155,2025-05-12,CDMX,P020,2,55.0
V010157,T010157,2025-05-12,CDMX,P020,1,55.0
V010158,T010157,2025-05-12,CDMX,P023,2,40.0
V010159,T010159,2025-05-12,CDMX,P042,1,28.0
V010160,T010159,2025-05-12,CDMX,P043,1,18.0
V010161,T010161,2025-05-12,CDMX,P022,3,150.0
V010162,T010161,2025-05-12,CDMX,P023,2,40.0
V010163,T010161,2025-05-12,CDMX,P010,1,120.0
V010164,T010164,2025-05-12,CDMX,P100,1,1250.0
V010165,T010165,2025-05-12,CDMX,P100,1,1250.0
V010166,T010166,2025-05-12,CDMX,P063,1,45.0
V010167,T010166,2025-05-12,CDMX,P060,1,850.0
V010168,T010166,2025-05-12,CDMX,P102,1,45.0
V010169,T010169,2025-05-12,MTY,P006,3,12.0
V010170,T010170,2025-05-12,MTY,P007,1,95.0
V010171,T010171,2025-05-12,MTY,P041,1,35.0
V010172,T010171,2025-05-12,MTY,P043,2,18.0
V010173,T010171,2025-05-12,MTY,P025,2,35.0
V010174,T010174,2025-05-12,MTY,P082,1,25.0
V010175,T010175,2025-05-12,MTY,P100,1,1250.0
V010176,T010175,2025-05-12,MTY,P060,3,850.0
V010177,T010177,2025-05-12,MTY,P027,3,320.0
V010178,T010177,2025-05-12,MTY,P066,2,55.0
V010179,T010179,2025-05-12,MTY,P042,1,28.0
V010180,T010179,2025-05-12,MTY,P043,2,18.0
V010181,T010179,2025-05-12,MTY,P101,3,35.0
V010182,T010182,2025-05-12,MTY,P065,1,30.0
V010183,T010183,2025-05-12,MTY,P013,3,45.0
V010184,T010183,2025-05-12,MTY,P029,1,95.0
V010185,T010185,2025-05-12,MTY,P086,1,650.0
V010186,T010186,2025-05-12,MTY,P006,2,12.0
V010187,T010187,2025-05-12,MTY,P006,3,12.0
V010188,T010187,2025-05-12,MTY,P101,3,35.0
V010189,T010189,2025-05-13,CUN,P011,1,210.0
V010190,T010190,2025-05-13,CUN,P008,2,180.0
V010191,T010190,2025-05-13,CUN,P011,1,210.0
V010192,T010192,2025-05-13,CUN,P021,2,85.0
V010193,T010192,2025-05-13,CUN,P023,1,40.0
V010194,T010194,2025-05-13,CUN,P041,2,35.0
V010195,T010194,2025-05-13,CUN,P080,2,280.0
V010196,T010196,2025-05-13,CUN,P010,1,120.0
V010197,T010196,2025-05-13,CUN,P021,2,85.0
V010198,T010198,2025-05-13,CUN,P085,1,980.0
V010199,T010198,2025-05-13,CUN,P001,2,145.0
V010200,T010200,2025-05-13,CUN,P063,2,45.0
V010201,T010200,2025-05-13,CUN,P060,3,850.0
V010202,T010200,2025-05-13,CUN,P066,2,55.0
V010203,T010203,2025-05-13,CUN,P041,3,35.0
V010204,T010203,2025-05-13,CUN,P043,3,18.0
V010205,T010203,2025-05-13,CUN,P003,2,8.5
V010206,T010206,2025-05-13,CUN,P024,2,6.0
V010207,T010207,2025-05-13,CUN,P009,2,85.0
V010208,T010207,2025-05-13,CUN,P021,1,85.0
V010209,T010209,2025-05-13,CUN,P063,3,45.0
V010210,T010209,2025-05-13,CUN,P060,1,850.0
V010211,T010209,2025-05-13,CUN,P027,1,320.0
V010212,T010212,2025-05-13,CUN,P048,3,180.0
V010213,T010213,2025-05-13,CUN,P022,2,150.0
V010214,T010213,2025-05-13,CUN,P023,2,40.0
V010215,T010215,2025-05-13,CUN,P064,1,38.0
V010216,T010215,2025-05-13,CUN,P061,1,165.0
V010217,T010215,2025-05-13,CUN,P046,1,280.0
V010218,T010218,2025-05-13,CUN,P063,2,45.0
V010219,T010218,2025-05-13,CUN,P060,1,850.0
V010220,T010220,2025-05-13,CUN,P104,1,95.0
V010221,T010220,2025-05-13,CUN,P106,1,55.0
V010222,T010222,2025-05-13,MID,P023,3,40.0
V010223,T010223,2025-05-13,MID,P086,1,650.0
V010224,T010224,2025-05-13,MID,P084,2,18.0
V010225,T010224,2025-05-13,MID,P003,1,8.5
V010226,T010226,2025-05-13,MID,P029,2,95.0
V010227,T010226,2025-05-13,MID,P010,2,120.0
V010228,T010228,2025-05-13,MID,P048,2,180.0
V010229,T010229,2025-05-13,MID,P040,2,1450.0
V010230,T010229,2025-05-13,MID,P062,2,320.0
V010231,T010231,2025-05-13,MID,P005,1,65.0
V010232,T010231,2025-05-13,MID,P060,2,850.0
V010233,T010233,2025-05-13,MID,P009,1,85.0
V010234,T010234,2025-05-13,MID,P007,1,95.0
V010235,T010235,2025-05-13,MID,P001,2,145.0
V010236,T010236,2025-05-13,MID,P024,2,6.0
V010237,T010237,2025-05-13,MID,P006,2,12.0
V010238,T010238,2025-05-13,MID,P100,3,1250.0
V010239,T010238,2025-05-13,MID,P102,3,45.0
V010240,T010238,2025-05-13,MID,P027,1,320.0
V010241,T010241,2025-05-13,MID,P060,1,850.0
V010242,T010242,2025-05-13,MID,P062,1,320.0
V010243,T010242,2025-05-13,MID,P064,1,38.0
V010244,T010244,2025-05-13,MID,P021,3,85.0
V010245,T010244,2025-05-13,MID,P023,1,40.0
V010246,T010244,2025-05-13,MID,P082,1,25.0
V010247,T010247,2025-05-13,MID,P100,1,1250.0
V010248,T010247,2025-05-13,MID,P101,1,35.0
V010249,T010247,2025-05-13,MID,P022,3,150.0
V010250,T010250,2025-05-13,MID,P007,1,95.0
V010251,T010251,2025-05-13,MID,P009,2,85.0
V010252,T010252,2025-05-13,CHI,P100,2,1250.0
V010253,T010252,2025-05-13,CHI,P102,2,45.0
V010254,T010252,2025-05-13,CHI,P043,3,18.0
V010255,T010255,2025-05-13,CHI,P102,2,45.0
V010256,T010255,2025-05-13,CHI,P083,3,65.0
V010257,T010257,2025-05-13,CHI,P064,1,38.0
V010258,T010258,2025-05-13,CHI,P082,1,25.0
V010259,T010259,2025-05-13,CHI,P011,1,210.0
V010260,T010260,2025-05-13,CHI,P001,1,145.0
V010261,T010261,2025-05-13,CHI,P010,2,120.0
V010262,T010261,2025-05-13,CHI,P020,2,55.0
V010263,T010263,2025-05-13,CHI,P043,1,18.0
V010264,T010264,2025-05-13,CHI,P106,3,55.0
V010265,T010264,2025-05-13,CHI,P102,2,45.0
V010266,T010266,2025-05-13,CHI,P066,1,55.0
V010267,T010267,2025-05-13,CHI,P100,3,1250.0
V010268,T010267,2025-05-13,CHI,P102,1,45.0
V010269,T010267,2025-05-13,CHI,P106,2,55.0
V010270,T010270,2025-05-13,CHI,P100,1,1250.0
V010271,T010270,2025-05-13,CHI,P101,3,35.0
V010272,T010270,2025-05-13,CHI,P005,1,65.0
V010273,T010273,2025-05-13,CHI,P100,3,1250.0
V010274,T010273,2025-05-13,CHI,P101,1,35.0
V010275,T010273,2025-05-13,CHI,P028,2,180.0
V010276,T010276,2025-05-13,CHI,P048,2,180.0
V010277,T010277,2025-05-13,CHI,P100,1,1250.0
V010278,T010277,2025-05-13,CHI,P101,3,35.0
V010279,T010279,2025-05-13,CDMX,P025,2,35.0
V010280,T010280,2025-05-13,CDMX,P011,1,210.0
V010281,T010280,2025-05-13,CDMX,P025,3,35.0
V010282,T010282,2025-05-13,CDMX,P103,2,120.0
V010283,T010283,2025-05-13,CDMX,P028,1,180.0
V010284,T010283,2025-05-13,CDMX,P060,1,850.0
V010285,T010285,2025-05-13,CDMX,P063,2,45.0
V010286,T010285,2025-05-13,CDMX,P060,1,850.0
V010287,T010287,2025-05-13,CDMX,P066,2,55.0
V010288,T010287,2025-05-13,CDMX,P044,1,22.0
V010289,T010289,2025-05-13,CDMX,P001,1,145.0
V010290,T010290,2025-05-13,CDMX,P020,1,55.0
V010291,T010290,2025-05-13,CDMX,P042,1,28.0
V010292,T010292,2025-05-13,CDMX,P041,1,35.0
V010293,T010293,2025-05-13,MTY,P027,3,320.0
V010294,T010294,2025-05-13,MTY,P012,1,980.0
V010295,T010295,2025-05-13,MTY,P042,3,28.0
V010296,T010295,2025-05-13,MTY,P043,1,18.0
V010297,T010297,2025-05-13,MTY,P022,1,150.0
V010298,T010297,2025-05-13,MTY,P023,2,40.0
V010299,T010297,2025-05-13,MTY,P029,3,95.0
V010300,T010300,2025-05-13,MTY,P023,1,40.0
V010301,T010300,2025-05-13,MTY,P064,3,38.0
V010302,T010302,2025-05-13,MTY,P003,1,8.5
V010303,T010302,2025-05-13,MTY,P082,1,25.0
V010304,T010304,2025-05-13,MTY,P005,1,65.0
V010305,T010305,2025-05-13,MTY,P044,1,22.0
V010306,T010306,2025-05-13,MTY,P060,2,850.0
V010307,T010306,2025-05-13,MTY,P107,1,165.0
V010308,T010308,2025-05-14,CUN,P042,1,28.0
V010309,T010308,2025-05-14,CUN,P043,1,18.0
V010310,T010308,2025-05-14,CUN,P086,2,650.0
V010311,T010311,2025-05-14,CUN,P064,2,38.0
V010312,T010311,2025-05-14,CUN,P061,1,165.0
V010313,T010311,2025-05-14,CUN,P100,3,1250.0
V010314,T010314,2025-05-14,CUN,P041,1,35.0
V010315,T010315,2025-05-14,CUN,P004,3,6.0
V010316,T010316,2025-05-14,CUN,P042,1,28.0
V010317,T010316,2025-05-14,CUN,P043,1,18.0
V010318,T010318,2025-05-14,CUN,P010,1,120.0
V010319,T010319,2025-05-14,CUN,P005,1,65.0
V010320,T010320,2025-05-14,CUN,P029,3,95.0
V010321,T010321,2025-05-14,CUN,P103,3,120.0
V010322,T010322,2025-05-14,CUN,P041,3,35.0
V010323,T010322,2025-05-14,CUN,P043,2,18.0
V010324,T010324,2025-05-14,CUN,P027,1,320.0
V010325,T010325,2025-05-14,CUN,P040,2,1450.0
V010326,T010325,2025-05-14,CUN,P023,1,40.0
V010327,T010327,2025-05-14,CUN,P013,1,45.0
V010328,T010328,2025-05-14,CUN,P066,1,55.0
V010329,T010329,2025-05-14,CUN,P106,2,55.0
V010330,T010329,2025-05-14,CUN,P060,3,850.0
V010331,T010331,2025-05-14,CUN,P007,1,95.0
V010332,T010332,2025-05-14,CUN,P030,3,180.0
V010333,T010332,2025-05-14,CUN,P012,3,980.0
V010334,T010334,2025-05-14,CUN,P021,2,85.0
V010335,T010334,2025-05-14,CUN,P023,1,40.0
V010336,T010336,2025-05-14,CUN,P021,2,85.0
V010337,T010336,2025-05-14,CUN,P023,1,40.0
V010338,T010336,2025-05-14,CUN,P024,2,6.0
V010339,T010339,2025-05-14,CUN,P101,1,35.0
V010340,T010339,2025-05-14,CUN,P080,3,280.0
V010341,T010341,2025-05-14,CUN,P024,2,6.0
V010342,T010341,2025-05-14,CUN,P030,1,180.0
V010343,T010343,2025-05-14,CUN,P003,1,8.5
V010344,T010343,2025-05-14,CUN,P027,3,320.0
V010345,T010345,2025-05-14,MID,P041,1,35.0
V010346,T010345,2025-05-14,MID,P043,1,18.0
V010347,T010347,2025-05-14,MID,P043,3,18.0
V010348,T010348,2025-05-14,MID,P028,2,180.0
V010349,T010349,2025-05-14,MID,P022,2,150.0
V010350,T010349,2025-05-14,MID,P023,1,40.0
V010351,T010351,2025-05-14,MID,P107,2,165.0
V010352,T010352,2025-05-14,MID,P006,1,12.0
V010353,T010353,2025-05-14,MID,P100,3,1250.0
V010354,T010353,2025-05-14,MID,P101,1,35.0
V010355,T010353,2025-05-14,MID,P107,1,165.0
V010356,T010356,2025-05-14,MID,P063,2,45.0
V010357,T010356,2025-05-14,MID,P060,2,850.0
V010358,T010358,2025-05-14,MID,P102,1,45.0
V010359,T010358,2025-05-14,MID,P105,3,145.0
V010360,T010360,2025-05-14,MID,P042,2,28.0
V010361,T010360,2025-05-14,MID,P043,1,18.0
V010362,T010362,2025-05-14,MID,P063,2,45.0
V010363,T010362,2025-05-14,MID,P060,1,850.0
V010364,T010362,2025-05-14,MID,P044,1,22.0
V010365,T010365,2025-05-14,MID,P042,3,28.0
V010366,T010365,2025-05-14,MID,P043,3,18.0
V010367,T010367,2025-05-14,MID,P007,3,95.0
V010368,T010367,2025-05-14,MID,P027,1,320.0
V010369,T010369,2025-05-14,MID,P066,1,55.0
V010370,T010370,2025-05-14,MID,P022,1,150.0
V010371,T010370,2025-05-14,MID,P023,1,40.0
V010372,T010372,2025-05-14,MID,P106,3,55.0
V010373,T010373,2025-05-14,MID,P106,1,55.0
V010374,T010373,2025-05-14,MID,P065,2,30.0
V010375,T010375,2025-05-14,CHI,P007,2,95.0
V010376,T010376,2025-05-14,CHI,P100,1,1250.0
V010377,T010376,2025-05-14,CHI,P102,3,45.0
V010378,T010378,2025-05-14,CHI,P102,1,45.0
V010379,T010378,2025-05-14,CHI,P011,3,210.0
V010380,T010380,2025-05-14,CHI,P103,1,120.0
V010381,T010381,2025-05-14,CHI,P026,2,65.0
V010382,T010381,2025-05-14,CHI,P007,2,95.0
V010383,T010383,2025-05-14,CHI,P044,1,22.0
V010384,T010384,2025-05-14,CHI,P100,2,1250.0
V010385,T010384,2025-05-14,CHI,P101,3,35.0
V010386,T010386,2025-05-14,CHI,P105,1,145.0
V010387,T010387,2025-05-14,CHI,P063,2,45.0
V010388,T010387,2025-05-14,CHI,P060,1,850.0
V010389,T010389,2025-05-14,CHI,P060,2,850.0
V010390,T010390,2025-05-14,CHI,P030,2,180.0
V010391,T010391,2025-05-14,CHI,P100,2,1250.0
V010392,T010391,2025-05-14,CHI,P101,1,35.0
V010393,T010391,2025-05-14,CHI,P060,1,850.0
V010394,T010394,2025-05-14,CHI,P063,1,45.0
V010395,T010394,2025-05-14,CHI,P060,3,850.0
V010396,T010396,2025-05-14,CDMX,P021,2,85.0
V010397,T010396,2025-05-14,CDMX,P023,2,40.0
V010398,T010396,2025-05-14,CDMX,P003,2,8.5
V010399,T010399,2025-05-14,CDMX,P024,2,6.0
V010400,T010400,2025-05-14,CDMX,P084,2,18.0
V010401,T010401,2025-05-14,CDMX,P021,1,85.0
V010402,T010401,2025-05-14,CDMX,P023,3,40.0
V010403,T010401,2025-05-14,CDMX,P064,1,38.0
V010404,T010404,2025-05-14,CDMX,P102,2,45.0
V010405,T010404,2025-05-14,CDMX,P045,2,45.0
V010406,T010406,2025-05-14,CDMX,P083,2,65.0
V010407,T010406,2025-05-14,CDMX,P107,2,165.0
V010408,T010408,2025-05-14,CDMX,P030,1,180.0
V010409,T010409,2025-05-14,CDMX,P065,2,30.0
V010410,T010409,2025-05-14,CDMX,P041,1,35.0
V010411,T010411,2025-05-14,CDMX,P100,1,1250.0
V010412,T010411,2025-05-14,CDMX,P102,1,45.0
V010413,T010411,2025-05-14,CDMX,P081,1,65.0
V010414,T010414,2025-05-14,CDMX,P101,1,35.0
V010415,T010414,2025-05-14,CDMX,P001,1,145.0
V010416,T010416,2025-05-14,CDMX,P100,1,1250.0
V010417,T010416,2025-05-14,CDMX,P101,1,35.0
V010418,T010418,2025-05-14,CDMX,P026,1,65.0
V010419,T010419,2025-05-14,CDMX,P107,1,165.0
V010420,T010420,2025-05-14,CDMX,P064,1,38.0
V010421,T010420,2025-05-14,CDMX,P061,3,165.0
V010422,T010420,2025-05-14,CDMX,P084,1,18.0
V010423,T010423,2025-05-14,CDMX,P002,3,180.0
V010424,T010423,2025-05-14,CDMX,P080,1,280.0
V010425,T010425,2025-05-14,CDMX,P045,1,45.0
V010426,T010426,2025-05-14,CDMX,P102,1,45.0
V010427,T010427,2025-05-14,CDMX,P010,1,120.0
V010428,T010427,2025-05-14,CDMX,P002,1,180.0
V010429,T010429,2025-05-14,CDMX,P064,2,38.0
V010430,T010429,2025-05-14,CDMX,P061,1,165.0
